category,title,tag,address,phone,homepage,sum_info,detail_info
명소,동대봉산 무장봉(억새군락지),무장봉 억새군락지 가을 명소 영화촬영지 촬영,경상북도 경주시 보덕로 478-1 (암곡동),,,"탐방정보 : 안내소~무장봉 정상 왕복 8.5km(3시간 30분 소요)?
주차정보 : 무장사지제1공용주차장(암곡동 1395-4, 무료), 무장사지제2공용주차장(암곡동 산61-6, 무료) 이용","동대봉산 무장봉은 정상부의 44만평 규모 초원에 조성된 억새군락이 있어?가을철 명소로 유명한 곳이다.
이 곳이 처음부터 억새군락지였던 것은 아니다.?
1970년대 초부터 1990년대 중반까지 이 일대에 오리온 목장이 운영되고 있었는데 목장이 문을 닫으면서 목초지에 억새가 자생하기 시작했다.?
이후 드라마 '선덕여왕', 영화 '태극기 휘날리며' 등의 촬영지로 알려지면서 더욱 유명세를 타게 됐다.?

해발고도 624미터의 무장봉 정상으로 오르는 코스는 여럿이지만, 암곡 탐방안내소에서 계곡을 따라 오르는 등산로를 가장 많이 이용하며 남녀노소 모두 어렵지 않게 탐방할 수 있는 코스이다.?

탐방안내소에서 정상까지 왕복 약 8.5km, 등산 소요시간은 약 3시간 30분 내외이며 반나절 코스로 다녀올만 한다.?
코스 중간에 신라 삼국통일의 위업을 달성한 문무왕이 무기를 묻었다고 전하는 무장사의 터가 있다.
이 곳에서?보물 제125호 경주 무장사지 아미타불 조상 사적비와 보물 제126호 경주 무장사지 삼층석탑을 만날 수 있다."
명소,숲머리뚝방길,숲머리뚝방길 진평왕릉 오솔길,경상북도 경주시 보문동 608,,,"탐방로 정보 : 명활성~진평왕릉 약 2 km구간?
이용시간 : 정해진 이용시간 없음
주차정보 : 진평왕릉 주차장(보문동 276-2, 무료) 이용","숲머리 음식촌 뒤편에 농사용 수로를 따라 둑이 있는데, 그 둑 위를 거닐 수 있는 아름다운 길이 있다.
명활산성과 진평왕릉을 잇는 오솔길 ‘숲머리 뚝방길’이다.
벚꽃 비경으로 알음알음 입소문이 나 있다.
경주시에서 관광자원으로 활용하고자 지난 2018년 길을 정비했다.
약 2킬로미터의 구간에 야자수매트, 목교 등을 설치해 보다 쾌적한 환경에서 산책길을 만끽할 수 있게 했다.
숲머리 음식촌에서 식사 후 산책을 즐기기 딱 좋은 위치이다."
명소,경주타워,경주타워 랜드마크 보문관광단지 ,경상북도 경주시 경감로 614 (천군동),054-740-3971,http://www.cultureexpo.or.kr,"엑스포공원 이용시간 : 10:00-22:00
경주타워 이용시간 : 10:00-18:00
입장료 : 통합권 대인 8,000원 / 소인 7,000원(경주타워, 솔거미술관, 자연사박물관, 공원입장료 등 포함), 별도 유료콘텐츠 있음?
경주 사적지 우대 할인 : 대릉원, 동궁과월지, 김유신장군묘, 무열왕릉, 오릉, 포석정, 비단벌레자동차 이용 티켓 제시 시 우대요금 적용(대인 6,000원 / 소인 5,000원) 단, 발행 후 10일 이내의 티켓만 유효함
주차정보 : 경주세계문화엑스포공원 서편, 동편 주차장(무료) 이용","보문관광단지의 랜드마크 중 하나인 '경주타워'. 경주 세계문화엑스포공원 내에 자리해 있다.?
황룡사9층목탑을 음각화하여 지은 전망대로, 목탑의 높이와 같은 82m의 높이이다.?

경주타워에서는 조망관람과 멀티미디어 영상 관람을 할 수 있다.?
82m의 전망대에서는 보문관광단지와 보문호가 한 눈에 내려다 보이며, 같은 공간에서 매 20분 간격으로 신라 천년의 여정을 따라 떠나는 양방향 멀티영상을 연출한다.
최근 전시 콘텐츠를 새 단장하여 첨단기술을 접목한 파노라마 영상이 눈길을 끈다.?

그 밖에도 야외 옥상정원인 '오아시스 정원', 전망대 카페 '선덕'등 쉬어갈 수 있는 공간도 마련되어 있다."
명소,보문관광단지,보문관광단지 휴양 액티비티 랜드마크 힐링여행,경북 경주시 신평동 375,,,"<무료공용주차장 정보>?
보문콜로세움 인근 노외공영주차장: 북군동 57-6
경주세계자동차박물관 인근 노외 공영주차장: 북군동 57-38??
사랑공원 인근 주차장: 북군동 114-27
소노벨경주 인근 노외공영주차장 : 신평동 391-4
경상북도문화관광공사 인근 보문관광단지 2주차장: 신평동 424-11
물레방아광장 앞 주차장 : 신평동 436-1
보문호반광장(오리배선착장) 인근 : 신평동 719-216
힐튼호텔 인근 보문관광단지1주차장 : 신평동 375-5?
스타벅스 보문로DT점 인근 : 신평동 719-219
경주월드 건너편 상가 주차장 : 보문로 545-14","경주 보문관광단지는 우리나라 관광의 시작을 알리는 신호탄이었다.
먹고 사는 문제가 중요했던 그 시절을 넘어 문화와 여가에 눈을 돌리게 된 출발점.

1970년대 ‘관광’에 주목하면서 경주종합개발계획사업이 수립된 이래, 북군동, 신평동, 천군동을 아우르는 240만여 평의 면적에 종합 관광휴양지 ‘보문관광단지’가 조성되었다.

거대 인공호수인 보문호를 중심으로 그 둘레를 따라 특급호텔, 콘도, 컨벤션센터, 레저 및 휴양시설, 테마 관광시설이 속속 들어섰다.

또, 보문관광단지의 대부분의 가로수는 벚나무로 식재되어 있어 봄이면 만개한 벚꽃 흩날리는 진풍경을 감상할 수 있다.
보문관광단지를 빼놓고 경주 관광을 논할 수 없을 정도로 이곳은 경주의 사계절 필수 여행코스로 손꼽힌다."
명소,테디베어박물관,테디베어 박물관 실내여행 가족여행 아이,경상북도 경주시 보문로 280-34,054-742-7400,http://www.teddybearmuseum.com,"관람시간 : 10:00-19:00(입장 마감 18:00)
휴관일 : 연중무휴?
관람료 : 성인 10,000원 / 청소년 7,000원 / 어린이 6,000원
주차정보 : 테디베어박물관 주차장(신평동 480-1, 무료) 이용","경주에 온 테디베어는 신라를 만났다.
천재 과학자 그랜트 박사 가족이 타임머신을 타고 과거의 경주로 모험을 떠나는 콘셉트로 전시콘텐츠가 구성되어 있다.?

첫번째 타임머신 착륙지인 1억 7천만 년 전 공룡시대 경주를 표현한 '공룡관'을 시작으로, 타임머신 고장으로 불시착한 해저세계 공간 '해저관'에 이어 메인 전시코너인 '신라관'이 차례로 펼쳐진다.?
신라관에서는 박혁거세의 탄생에서부터 첨성대, 석굴암, 불국사 유적지까지, 신라 천년의 역사와 문화재를 귀여운 테디베어 인형을 활용해 알기 쉽게 꾸며 놓았다.?
이어서 테디베어 박물관에서는 테디베어 100년의 역사와 함께?고가의 앤틱 테디베어 소장품들을 만날 수 있다.

그 외에도 아트갤러리, 3D극장, 뮤지엄샵 등을 함께 즐길 수 있다."
명소,물너울교와 물너울공원,물너울교 물너울공원 공원 산책 건강 야경 ,경주시 북군동 236-17,,,"이용시간 : 정해진 이용시간 없음?
이용료 : 무료?
주차정보 : 공용주차장(북군동 57-38, 무료), 공용주차장(북군동 57-6, 무료) 이용","경주동궁원 뒤편에 보문호의 물을 가두는 제방이 있는데 그 위를 건널 수 있는 경관교량 ‘물너울교’가 지난 2013년 지어졌다.?
물너울교의 준공으로 보문호를 한 바퀴 일주할 수 있게 되었다.?
아치형의 상부구조가 멋스럽고 부드러운 곡선으로 이어지는 교량을 건너면 호수 전망이 기다리고 있다.

물너울교 인근에는 물너울 공원이라는 작은 소공원도 조성되어 있다.?
공원에는 알 모양, 별 모양, 하트 모양 등 다양한 형태의 경관조명등이 있어 밤에 특히 아름답다."
명소,솔거미술관,솔거미술관 소산 박대성 경주세계문화엑스포 실내여행 데이트 미술관,경주시 경감로 614,054-740-3990,http://www.gjsam.or.kr/,"관람시간 : 10:00-18:00(17:00 입장마감)
휴관일 : 매주 월요일, 1월 1일, 설 및 추석 당일
관람료 : 경주세계문화엑스포공원 통합권 구매(대인 8,000원 /소인 7,00원) 구매 후 미술관 무료 입장
주차정보 : 경주세계문화엑스포공원 동편, 서편 주차장(무료) 이용","솔거미술관은 경주 최초의 공립미술관이다.
한국화의 거장 소산 박대성 화백이 작품 830여점에 대한 기증의사를 밝히면서 미술관 건립 구상이 시작되었고, 2015년 실크로드 경주 엑스포 개막에 맞춰 문을 열었다.

미술관은 한국의 대표 건축가인 승효상씨가 설계했다. 사람과 공간, 자연의 경계가 허물어지게 지은 미술관이다. 관람객의 동선을 배려하여 전시공간을 배치하고, 미로처럼 전시공간을 분리해 관람이 지루할 틈이 없다.
박대성 화백의 작품을 전시하는 상설전시실과 시기마다 새로운 작가를 초대해 작품을 전시하는 기획전시실이 마련되어 있다.
작품에 좀 더 깊게 다가가고 싶다면 솔거미술관에서 운영하는 도슨트프로그램(작품 전시해설 프로그램)을 이용해 보자.

상설전시실 중 한 곳에 자연광이 들어오는 큰 창이 있다.
SNS상에서 솔거미술관 인생샷 포인트로 인기를 끌고 있는 ‘움직이는 그림’ 창이다.
창을 통해 들어오는 햇살은 전시실 내의 작품을 더욱 빛나게 하고, 창 밖 풍경은 그 자체로 작품이 된다. 미술작품 전시와 함께 인생샷도 남겨 보자."
명소,우양미술관,우양미술관 현대미술 미술관 전시 교육 문화 행사,경상북도 경주시 보문로 484-7 (신평동),054-745-7075,http://www.wooyangmuseum.org/,"관람시간 : 10:00-18:00(17:30 입장마감)
휴관일 : 매주 월요일, 1월 1일, 설 및 추석 당일, 전시 교체기간
관람료 : 변동, 전화문의
주차정보 : 힐튼호텔 경주주차장(보문로 484-7, 무료), 보문관광단지1주차장(신평동 375-5, 무료), 공용주차장(신평동 375-12, 무료) 이용","우양미술관은 지난 1991년 개관한 선재미술관의 후신으로 경주의 대표적인 현대미술관이다.
개관 이래 해외 미술관과 연계한 대규모 국제전시를 비롯해 현대미술의 과거와 오늘을 보여주는 다양한 전시를 지속적으로 선보이고 있다.
현대미술은 좀 다가서기 어려운 것이 사실이다. 그런데, 예술을 감상하는데 맞고 틀림은 없다. 느끼는 바의 다름이 있을 뿐. 보이는 것을 느껴지는 대로 느끼면 그만이다.
우양미술관은 현대미술사에 중요한 역할을 해 온 국내외 원로작가들의 작품들을 비롯해 회화와 조각, 설치, 미디어아트, 사진 등 스펙트럼 넓은 현대미술 작품을 소장하고 있으며, 소장품 전시 이외에도 매년 한 두 차례 야심차게 기획한 기획전시를 내놓고 있다.
천년 신라의 고장 경주와 현대미술의 하모니를 경험해 보자."
명소,경주월드,경주월드 놀이공원 테마파크 스노우파크 워터파크 가족여행,"경상북도 경주시 보문로 544, 경주월드 (천군동)",054-745-7711,https://www.gjw.co.kr/ ,"이용시간 09:50-18:00 (주말 및 공휴일 20:30까지), 연중무휴
입장료 : 성인 23,000원 / 청소년 17,000원 / 소인 15,000원
자유이용권(입장료 포함) : 성인 44,000원 /청소년 38,000원 / 31,000원
(각종 할인 정보는 홈페이지 통해 확인)
주차정보 : 경주월드 전용주차장(무료) 이용","경주월드는 지난 1985년 국내에서 두 번째로 개장한 역사가 깊은 놀이공원이다.
도투락월드로 개장했다가 경주월드라는 이름은 1992년부터 사용하기 시작했다. '경주월드 어뮤즈먼트’와 워터파크인 '캘리포니아비치’가 있다.
경주 월드 어뮤즈먼트의 대표 테마존은 ‘드라켄’이 있는 드라켄 밸리이다.
롤러코스터 전문 설계회사인 B&M사에서 설계한 놀이기구인 ‘드라켄’은 국내 최초로 90도 수직낙하하는 다이브코스터로 큰 인기를 끌고 있다.
대표 어트랙션 드라켄과 함께 드라켄 밸리는 북유럽 신화를 배경으로 모험을 즐기는 체험형 테마존으로 꾸며졌다.
스노우파크(물의 보물), 크라크(불의 보물), 드레곤 레이스(바람의 보물), 펜리를 바위산(흙의 보물), 드라켄(사랑의 보물)으로 구성되어 있다. 이에 더해 지상 70미터 높이에서 낙하하는 메가드롭과 인버티드 롤러코스터 파에톤 등 스릴 넘치는 어트랙션이 가득한 ‘엑스존’도 인기다.
캘리포니아비치는 지난 2008년 개장한 워터파크이다.
강한 파도의 짜릿함을 느낄 수 있는 수압식 조파장치와 부드러운 파도를 즐길 수 있는 공기압식 조파장치를 겸비한 복합식 파도풀과 초대형 슬라이드 시설, 가족이 함께 즐길 수 있는 스플래시존 등을 갖추고 있다.
겨울에는 국내 최장 250m 슬로프와 스키썰매, 일반썰매, 어린이 썰매를 함께 즐길 수 있는 스노우파크를 운영하니 겨울의 경주월드도 만끽해보자."
명소,보문호반길,보문호반길 보문호 벚꽃 명소 산책 호수전망,경북 경주시 신평동 719-203,,,"물너울공원 : 경주시 북군동 236-17
보문호수상공연장 : 경주시 신평동 485-1
보문호반광장 : 경주시 신평동 719-143
호반1교 인근 공중화장실 : 경주시 보문로 510-14?
주차정보 :?보문관광단지 주차장(신평동 375, 무료), 공용주차장(신평동 719-219, 무료), 보문관광단지 제1주차장(신평동 375-5, 무료)","보문호 둘레를 한 바퀴 돌아볼 수 있는 산책로, ‘보문호반길’을 거닐어 보자.?
총 7km의 구간으로 한 바퀴 모두 둘러보는 데 넉넉하게 2시간 정도가 소요된다.
곳곳에 물너울공원, 사랑공원 등의 소규모 공원과 물너울교, 호반1교와 같은 호수 위 다리, 피크닉테이블, 벤치 등의 편의 시설이 잘 조성되어 있다.
일주해도 좋고, 적당한 구간을 선택해서 일부만 걸으며 보문호반의 호젓한 산책을 즐겨도 좋다. 보통 호텔과 콘도·리조트가 모여 있는 보문호수상공연장 ? 경주월드 인근의 호반1교까지의 구간(편도 약 2km)을 가장 많이 걷는다.
산책로는 자전거, ATV등의 통행이 금지되기 때문에 안전하게 여유로운 산책을 즐길 수 있다.?
보문호반길은 봄철 벚꽃 명소로 유명하다. 호반 둘레를 수놓는 아름드리 벚나무들이 흐드러져 장관을 연출한다."
명소,경주 세계문화엑스포 공원,경주세계문화엑스포공원 경주타워 다양한 체험 보문관광단지,경상북도 경주시 경감로 614 (천군동),054-748-3011,http://www.cultureexpo.or.kr/ ,"공원 이용시간 : 10:00-22:00
전시,체험관 이용시간 : 10:00-18:00
입장료 : 통합권 대인 8,000원 / 소인 7,000원(경주타워, 솔거미술관, 자연사박물관, 공원입장료 등 포함), 별도 유료콘텐츠 있음?
경주 사적지 우대 할인 : 대릉원, 동궁과월지, 김유신장군묘, 무열왕릉, 오릉, 포석정, 비단벌레자동차 이용 티켓 제시 시 우대요금 적용(대인 6,000원 / 소인 5,000원) 단, 발행 후 10일 이내의 티켓만 유효함
주차정보 : 경주세계문화엑스포공원 서편, 동편 주차장(무료) 이용","경주엑스포공원은 지난 1998년 문화로 소통하는 세계인의 화합의 장 경주세계문화엑스포가 처음으로 열린 이래 여덟 차례의 문화엑스포 행사를 치른 곳이다.
30여년의 기간 동안 축적된 전시, 공연, 체험 콘텐츠에 매해 새로운 기술과 아이템을 장착해 볼거리를 더하고 있다.?
엑스포가 열리는 기간 외에도 매년 봄부터 초겨울까지 공원을 연중 상시 개방하며 경주타워, 3D애니메이션월드, 쥬라기화석박물관, 또봇정크아트뮤지엄, 솔거미술관 등 상설전시, 체험관을?다수 운영 중에 있다.
경주 엑스포공원은 ‘공원’자체로서의 매력도 큰 곳이다. 경주타워 앞에 조성된 신라왕경숲을 비롯해 화랑광장, 아평지와 산책로, 아사달조각공원, 시간의 정원 등 피크닉, 산책을 즐길 수 있는 공간이 많다. 황룡사9층목탑을 음각화하여 지은 경주 세계문화엑스포의 랜드마크 ‘경주타워’는 꼭 들러야할 곳이다. 황룡사탑의 높이와 같은 82m 위에서 보문관광단지의 풍경을 두 눈에 담는다.

그 밖에도 엑스포문화센터에서는 자체 브랜드공연인 '플라잉'과 정동극장 브랜드 공연을 관람할 수 있다."
명소,한국대중음악박물관,한국대중음악박물관 박문관 CNN추천 알쓸신잡 음악 촬영,경상북도 경주시 엑스포로 9,054-776-5502,https://blog.naver.com/kpopmuseum1,"관람시간 :?10:00-18:00(입장마감 17:00)
휴관일 :?매주 월요일
관람료 성인 12,000원 / 청소년 9,000원 / 어린이 6,000원 (사전 예매시 40%할인)
주차정보 : 한국대중음악박물관 전용 주차장(무료) 이용","한국대중음악의 역사를 망라해 놓은 전시관 ‘한국대중음악박물관’이 보문관광단지에 자리해있다.?
CNN에서 ‘한국에서 꼭 가보아야 할 곳’으로 선정한 곳이다.
최근 예능프로그램 <알쓸신잡>에서 박물관을 찾아 알차고 전문성 있는 전시 콘텐츠로 호평을 선사했고, 세계적인 아이돌 그룹 방탄소년단의 리더 RM이 방문해 인증샷을 남기며 화제가 되기도 했다.
지하 1층, 지상 3층의 건물이 모두 음악으로 채워져 있다. 관람은 2층부터 본격적으로 시작되는데 메인 전시관인 2층 전시관은 대중음악 100년사를 정리해 놓았다. 최초의 대중가요부터 트렌디한 최근의 대중음악까지 다채롭게 음악을 만날 수 있다 곳곳에 전시된 음반을 직접 들어볼 수 있는 헤드셋이 마련되어 있어 음악을 탐험하고 있노라면 시간 가는 줄 모른다.
3층은 오디오 100년사를 소개하는 소리 박물관이다.
1920년대 최초의 유성 영화를 상영하기 위해 웨스턴 일렉트릭사가 선보인 스피커부터, 유로딘, 암펙스, 알텍, 탄노이 등 전 세계적으로 희귀한 다양한 사운드 장치들이 전시되어 있다. 소리박물관의 마무리는 음악감상실이다. 원하는 음악을 신청하면 멋진 사운드로 최애 음악을 들을 수 있다."
명소,보문정,보문정 경치 명소 감성여행,경주시 신평동 150-1,,,"이용시간 : 정해진 이용시간 없음?
이용료 : 무료?
주차정보 : 보문관광단지 1주차장(신평동 375-5, 무료), 농협경주교육원 남문 건너편 주차공간 있음","보문정은 CNN에서 ‘한국의 비경’으로 소개된 적이 있을 정도로 아름다운 풍광을 자랑한다.
팔각 정자와 2개의 연못 주위로 벚나무, 단풍나무 등이 식재되어?어느 계절 하나 빼놓지 않고 풍경을 감상해야 할 곳이다.

봄이면 보문정 주변을 수놓는 새하얀 벚꽃들로 빼어난 경치를 선사한다. 특히, 수양버드나무처럼 꽃가지가 축 늘어진 수양벚꽃을 볼 수 있어 인기가 좋다.?
여름이면 보문정 앞 연못에 수련이 그득 피어나 절경을 더한다.?
단풍 물드는 가을은 화려하고,?운좋게 설경을 만난다면 겨울의 보문정도 꼭 담아야 한다.?
어느 계절이건 아름다운 덕에 이곳은 사진작가들이 사랑하는 장소로도 손꼽힌다."
명소,보문호 유선장(오리배 선착장),보문호 액티비티 오리배 유선장 체험,경상북도 경주시 보문로 424-34,054-745-6200,,"이용시간 : 09:00-18:00
이용료 :?오리/백조 페달보트 4인 정원 40분 1척 20,000원 / 전동보트 4인정원 40분 1척 30,000원
주차정보 : 보문관광단지 주차장(신평동 375, 무료)","보문관광단지는 북군동, 신평동, 천군동을 아우르는 240만여 평의 면적에 조성된 종합관광휴양지이다.
거대 인공호수인 보문호를 중심으로 그 둘레를 따라 특급호텔, 콘도, 레저 및 휴양시설, 테마 관광시설이 밀집해?있다.
전천후 휴양관광지?보문관광단지는 레저를 즐기기 좋은 장소이기도하다.??

특히, 거대한 인공호수인 보문호의 은빛 수면 위를 가르는 보트 체험이 인기이다.
페달을 밟는 오리배, 백조배를 비롯해, 큰 힘을 들이지 않고도 탈 수 있는 전동보트도 마련되어 있다.
향후 제트스키, 웨이크보드, 플라이피쉬 등 박진감 넘치는 수상 레저 종류가 도입될 예정이다."
명소,경주 동궁원,경주동궁원 체험 버드파크 동궁식물원 식물원 음악 분수,경주시 보문로 74-14,054-779-8725,http://gyeongjuepg.kr/ ,"동궁식물원 이용시간 : 09:30-19:00
버드파크 이용시간 : 10:00-19:00
휴관일 : 연중무휴?

동궁식물원 관람료 : 성인 5,000원/청소년·군인 4,000원/어린이 3,000원/경주시민 2,000원
버드파크 관람료 : 성인 17,000원/청소년·군인 15,000원/어린이 12,000원/경주시민 9,000원
통합권 관람료 : 성인 18,000원/청소년·군인 16,000원/어린이 13,000원/경주시민 9,000원

야외음악분수 가동시간 10:00 - 18:30 [평일 2시간, 공휴일 1시간마다 가동, 동절기 가동 중단]
주차정보 : 경주동궁원 주차장(무료) 이용","신라 제30대 문무왕은 별궁이었던 동궁에 커다란 연못을 파고 화려한 꽃과 나무를 심고, 진귀한 새와 짐승을 들여와 아름다운 정원을 만들었다.
보문관광단지의 초입에 자리한 경주동궁원은 삼국유사 속?동궁과월지 이야기에서 모티프를 얻어 지난 2013년 조성한?사계절 테마관광시설이다.
동궁식물원과 버드파크로 크게 구성되며 농업연구체험시설, 야외정원, 음악분수 등 부대시설도 잘 갖추어져 있다.
신라시대 한옥 구조로 지어진 ‘동궁식물원’은 본관과 제2관으로 구성되어 있다.
본관은 천마도, 재매정, 월지 등 신라의 문화유산들을 요소요소에 활용해 다섯 가지의 테마를 가진 신라의 정원으로 꾸몄다.
동궁식물원 제2관은 2016년 6월에 개관하였으며 힐링 식물과 화초로 구성한 현대식 정원이다.
새 둥지 모양의 화조원 ‘버드파크’에는 전 세계에서 날아 온 귀한 조류 250종 3,000여 마리가 살고 있다.
버드파크에서는 사람보다 새가 우선이다. 최소한의 안전을 위해 관람통로에 유리벽과 철조망을 쳐두었고 새들에게 넓은 공간을 내어 주었다.
좁은 철창이 아닌 넓은 공간에서 새들이 자유롭게 활동할 수 있도록 설계되었다. 새들과 교감할 수 있는 먹이주기 체험이 인기다.
그 밖에 농업연구체험시설은 농업연구와 함께 도농교류를 위한 농업체험공간으로 마련되었다.
유리온실, 하우스 등지에서 시기에 따라 체리 따기, 블루베리 따기 등의 열매수확체험과 상시체험으로?압화체험을 운영한다.
동궁식물원 본관 옆의 야외음악분수도 잊지 말아야 할 볼거리다."
명소,어서어서,황리단길 독립서점 문학전문서점 책 지식,경주시 포석로 1083,010-6625-3958,https://www.instagram.com/eoseoeoseo/,"운영시간 : 11:00-19:30
휴무일 : 매월 마지막주 월,화,수요일(인스타그램 참고)
주차 : 전용주차장 없음(황남동 공용주차장 이용)","황리단길의 작은 서점 ‘어서어서’. 어디에나 있는 서점이지만 어디에도 없는 서점을 표방한다.
책을 약봉지 디자인의 종이봉투에 넣어 주는 콘셉트가 기발하다. ‘책으로 당신의 감성을 처방해 드립니다.’라는 뜻이랄까.
햇수로 3년 째, 황리단길의 터주대감 책방으로 자리매김했다.?

어서어서는 문학전문서점이다. 책방지기가 직접 선택한 소설, 에세이, 인문학 서적으로 책장을 채운다.
책방 공간은 빈티지하다. 손 때 묻은 테이블, 초등학교 시절 사용했을 법한 의자, 고가구들. 오래된 책 냄새와 함께 어우러져 정겨운 분위기를 자아낸다.
책을 구입하면 약봉투에 책을 담아 주며, 책방지기가 약사처럼 약 봉투에 책을 받을 사람의 이름을 손수 적어 준다.
봉투 속의 책을 읽으면 힐링하고 치유 받을 수 있을 것만 같다."
명소,소소밀밀,황리단길 독립서점 그림책 책 지식,경주시 포석로 1092번길 16,010-5220-3899,https://www.instagram.com/sosomilmil/,"운영시간 : 11:00-19:00(일요일 18:00까지)
휴무일 : 매주 월요일(인스타그램 참고)
주차 : 전용주차장 없음(황남동 공용주차장 이용)","황리단길의 일부인?대릉원 서쪽 돌담길가에서 책방 ‘소소밀밀’을 만난다. 나지막한 담장과 지붕이 아늑한 한옥책방이다.
‘소소밀밀’은 성긴 곳은 성기게, 빽빽한 곳은 더욱 빽빽하게‘라는 뜻이다.

글 짓는 아내와 그림 그리는 남편이 함께 운영하는 그림책 서점 ‘소소밀밀’.
2016년 황성동에 처음 문을 열었는데, 오랜 시간 일러스트레이터로 활동한 이력이 있는 작가의 동네책방은 입소문을 타며 많은 사랑을 받았다.
이후 황리단길로 둥지를 옮겨 작업 공간 겸, 책방을 열어두고 있다. 그림책이 주를 이루고, 모든 책은 그림 작가와 글 작가의 꼼꼼한 검수를 거쳐 들여온다.

최근 ‘경주그림산책 소소하고 밀밀하게’라는 책을 직접 출간하기도 했다.
소소밀밀만의 일러스트 아트상품을 만날 수 있는 점도 매력적.
그 밖에 그림책 특강, 작가와의 만남 등 다양한 이벤트를 여는 문화공간으로서의 역할도 충실히 하는 반가운 곳이다."
명소,황남리 고분군,메타세쿼이어와고분 황남리고분군 고분뷰 경치 촬영 포토스팟 일몰 ,황남동 157-4,,,"관람시간?: 정해진 관람시간 없음
관람료 : 무료
주차정보 : 황리단길 공영주차장(황남동 157-4, 한시적 무료) 이용","거대 고분과 그 옆의 이국적인 메타세쿼이어 나무가 어우러져 색다른 매력을 찾을 수 있는 곳이 있다.
황리단길이 끝나는 지점인 구)황남초등학교 네거리 인근의 황남리 고분군.?
원래는 사적 40호로 분리되어 있다가 시내권의 평지에 있는 신라시대 고분을 묶어서 ‘사적 제512호 대릉원일원’으로 재지정하였다.

황리단길, 대릉원, 첨성대에서 시간을 보낸 뒤, 일몰이 보고 싶다면 가까운 황남리 고분군을 찾아 보자.
이미 아름다운 풍경에 노을의 색이 더해지면 더욱 황홀해진다.
고분군 주변으로는 산책로가 잘 갖추어져 있어 느긋하게 산책을 즐기기도 좋다."
명소,히어로 키즈파크,키즈파크 가족여행 테마여행 아이 체험,경상북도 경주시 강변로 200,054-624-0099,,"- 이용시간: 월~금 : 10시 오픈 / 20시 마감(마지막 입장은 19:00까지 가능)
토, 일, 공휴일 : 10시 오픈 / 21시 마감(마지막 입장은 20:00까지 가능)
- 관람료(기본2시간 기준): 어린이 14,000 / 초과시 10분당 500원 / 경주시민 9,800원","용감한 어린이 히어로들이 모여 살고 있는 곳, ‘히어로키즈파크’는, 언제나 평화롭고 즐거움이 넘치는 곳이랍니다!
히어로 키즈파크에는 히어로들의 필수 능력인?꿈(Dream), 용기(Courage), 자신감(Confidence), 도전정신(Challenge)?을 상징하는 네 개의?히어로 존(Zone)이 있습니다.
각각의 히어로 존 마다 주어진 미션이 있는데, 바로 이 미션들을 통과하면 히어로가 될 수 있습니다.
이곳에는 용감한 꼬마 친구인, 루이와 헤이도 히어로 미션에 도전장을 내었답니다.
과연 히어로 키즈파크에서 히어로 존 미션을 통과하는 새로운 슈퍼 히어로는 누가 될까요? 여러분도 루이와 헤이와 함께 도전해 보세요."
명소,비단벌레 전기자동차,자동차 전기자동차 관광지 동부사적지구 천연기념물 제496호,경상북도 경주시 첨성로 149 (황남동),054-750-8658,,"신라시대의 장식유물들에 사용된 비단벌레를 모티브로 한 전기자동차.
경주의 주요유적지를 달린다.
경로: 출발 - 계림 - 향교 - 최부자집 - 교촌마을 - 월정교 - 월성 - 꽃단지 - 월성홍보관(유턴) - 첨성대 - 출발지도착

- 요금: 어른 4,000 / 군인, 청소년 3,000 / 어린이 2,000","비단벌레는 옥충(玉蟲)이라고도 하며 딱정벌레목 비단벌레과에 속하는 몸길이 3~4cm정도로 우리나라에 서식하고 있는 곤충중 가장 아름답다. 역사적 문화적 가치가 높은 곤충으로 문화재청에서 2008년 천연기념물 제 496호 지정하였다. 현재는 변산반도, 해남 두륜산, 완도, 내장산 등 일부지역에만 서식하고 있으며 개체수가 매우 적어 멸종위기 야생동식물 2급으로 지정 보호하고 있다.
한 여름철 7-8월에 초록색 또는 금록색의 화려한 날개 짓으로 벚나무, 느티나무, 팽나무, 후박나무 등 오래된 활엽수림에 짝을 찾아 날아다니며 애벌레의 먹이가 되는 이 나무들의 껍질에 알을 낳아 번식 한다. 예전부터 우리나라에서 공예 장식품의 소재로 쓰여 왔으며, 가장 유명한 예는 신라시대(5세기초)부터 비단벌레의 날개를 생활에 이용하였다는 것을 황남대총, 금관총과 같은 큰 무덤에서 발굴된 말안장가리개, 발걸이, 허리띠 꾸미개등의 유물에서 발견할 수 있다.
특히 1973년 부터 1975년까지 황남대총에서 발굴된 말안장은 수천마리의 비단벌레 날개를 사용하였으며 천년의 시간이 흘렀음에도 아름다운 본래의 색깔을 원형 그래도 간작하고 있어 이세상을 놀라게 하였다.
신라문화 유적지를 찾는 관광객들과 경주시민들이 그 옛날 신라시대 월성 주변 숲속을 날아다니던 비단벌레를 연상하고 옛 선조들이 생활에 활용한 지혜를 재조명하기 위해서 신라의 유물이 가장 많이 분포하고 있는 첨성대를 중심으로 하는 동부사적지 일원에 비단벌레 전기자동차를 운행하고 있다.
(약 3km의 거리를 하루 11회 운행 / 최대 승차인원 15명)"
